Correct Form	Predicted Form	Surprisal
hullaházig	hullaláz	19.71661701798439	7.9673047959804535
hullamerevségig	hullen	38.90920716524124	6.511262774467468
hulládig	hulládán	14.48407456278801	8.086966544389725
hullámfüggvényig	hullól	47.75525306165218	6.24409282207489
hullámhosszig	hullang	24.951400265097618	7.4341447204351425
hullámocskáig	bullánál	37.76580476760864	10.924724340438843
hullámtörőig	fullól	39.232203394174576	7.287421852350235
hullámvasútig	hullatál	35.05109640955925	10.48689553141594
hullócsillagig	fullól	39.33742240071297	5.93849790096283
humanistáig	human	31.568594615906477	3.6478974036872387
humanistáig	human	31.568594615906477	3.6478974036872387
humanizmusig	humanan	28.96908752247691	8.661378424614668
humorig	humomomornál	17.58658681437373	16.081384163349867
humoráig	humomatárárárárárárárárárárárár	24.602462984621525	52.64546675235033
humoreszkig	humoz	23.74004415795207	5.846936386078596
humorosig	humomososososososososososososos	19.009948827326298	38.538178242743015
humorérzékig	humoz	28.617470305413008	5.652905356138945
humorérzékéig	bumoz	39.4054550640285	6.545645970851183
hunig	nunánánánánánánánánánánánánánán	15.734540551900864	42.4851745814085
hunig	nunánánánánánánánánánánánánánán	15.734540551900864	42.4851745814085
hurkáig	hurk	21.176221877336502	4.144516974687576
hurrikánig	buránánánánánánánánánánánánánán	26.917850375175476	45.85130023956299
hurutig	hurutut	15.95821562409401	7.7434894144535065
husángig	hoság	15.738703206181526	6.626085996627808
hutáig	hutatátátátátátátátátátátátátát	19.212193205952644	51.13876311480999
huzalig	huzal	13.708743087947369	5.372481815516949
huzatig	huzat	12.749743688851595	4.129814375191927
háborúig	hoborún	20.626050047576427	6.6641106605529785
háborúsig	hobosúszászászászászászászászás	27.637480165809393	53.839052364230156
háborúsabbig	hoboszabbabbabbabbabbabbabbabba	30.092984449118376	25.96110661327839
hágóig	hág	14.855351403355598	2.8718611299991608
hájig	haján	11.625857397913933	5.912939563393593
háláig	hálak	16.26260206475854	5.994924400001764
hálaadásig	hálan	25.59193928167224	6.281842689961195
hályogig	hályong	14.113172272220254	5.930315963923931
hálókocsiig	válólón	29.488950319588184	8.67001536116004
hálóköntösig	fálól	35.296734392642975	5.290693704038858
hálószobáig	hálólósászászászászászászászász	25.081911079585552	34.527657084167004
hálószobabútorig	hálószászászászászászászászászá	42.82966713234782	48.44741539284587
hálózatig	halólólatatatatatatatatatatatat	17.025892570614815	36.34131842851639
hálózatáig	halólólóházátátátátátátátátátát	24.003167413175106	40.46678361296654
hálózsákig	hálól	17.9539200887084	4.444604836404324
háncsrészig	háncszszszszszszszszszszszszszs	27.438066601753235	35.76199913024902
hányadékig	hának	21.737639367580414	4.882528632879257
hányingerig	hányen	32.030190616846085	8.235200226306915
háremig	háremememememememememememememem	15.769267335534096	40.01803256571293
hárfáig	hárfában	17.97526855021715	9.54690022021532
hármasugrásig	hármászásászásászásászásászásás	32.49616435915232	35.167875088751316
háromdimenziósig	báróndándándándándándándándándá	51.22265048325062	48.2044423148036
háromfejűig	fárfen	34.53846897184849	7.427609391510487
háromfokozatúig	horozútozútozútozútozútozútozút	38.9781007617712	42.8776928037405
háromféléig	hárfoz	30.340218916535378	9.00521905720234
háromszázig	hároz	22.816369600594044	3.7935362085700035
háromszögig	hároz	31.057201370596886	6.003520809113979
háromszögállásig	hároz	49.32395838946104	5.1636634692549706
háromszögűig	hároz	42.1402713060379	6.67016939073801
háromságig	hároz	18.63319682329893	4.7277733609080315
háromévesig	hároz	27.45688897371292	5.319331049919128
hársig	hársz	14.367734622210264	2.723400544375181
hársfáig	hársábak	24.29810792207718	11.112955868244171
hártyáig	hártán	23.10867165774107	6.004119746387005
hátáig	hatátátátátátátátátátátátátátát	18.1193258613348	45.23143081739545
hátralevőig	hátóhez	34.04401935636997	9.132752791047096
hátralévőig	hátóhez	31.308245480060577	10.14721542596817
hátrányig	hátrányányányányányányányányány	16.046401649713516	39.6602763235569
hátrányáig	hátánánánánánánánánánánánánánán	22.175764620304108	52.592713207006454
hátrányosig	hátrán	21.22164022922516	6.168495774269104
hátsóig	hátsótsótsótsótsótsótsótsótsóts	17.614608258008957	19.60185155272484
hátsóig	hátsótsótsótsótsótsótsótsótsóts	17.614608258008957	19.60185155272484
hátteréig	hatterez	25.830678805708885	10.394295081496239
háttér-információig	báttórántórántórántórántórántór	69.45720192790031	54.29179921746254
háttérig	háttértértértértértértértértért	14.86325141787529	32.944058522582054
háttérzenéig	háttértértértértértértértértért	31.862704679369926	46.194248124957085
hátúszásig	hútúszászászászászászászászászá	17.471653327345848	33.040379002690315
házig	hozán	8.369773864746094	5.636226132512093
házáig	hazán	17.330108296126127	5.6856644451618195
házadig	hazan	15.67548879981041	4.971686825156212
házaiig	hazan	19.527510818094015	6.147545002400875
házaidig	hazdandán	20.834884952753782	12.521410711109638
házaikig	hazan	19.32652410119772	5.2531653717160225
házaimig	hazmanan	22.72118793055415	10.799208298325539
házainkig	hazan	21.57212219014764	5.926249563694
házaitokig	vazanakokokokokokokokokokokokok	25.14683088287711	38.947350680828094
házamig	hazán	17.53835955262184	6.616146694868803
házasig	hazászászászászászászászászászá	17.764427483081818	44.601705469191074
házaspárig	házpászárnászárnászárnászárnász	34.84689674153924	41.97334349527955
házasságig	házságg	17.56036614254117	8.008374948054552
házasságiig	hazánsáng	29.532673999667168	15.052730336785316
házasságkötésig	százesszen	47.921904161572456	17.407761573791504
házasságtörésig	szászésszésszésszésszésszésszés	51.10730027034879	47.07544422149658
házastársig	haztászásszásszásszásszásszássz	30.6871878169477	31.744344890117645
házatokig	hazát	15.900703955441713	6.31964335590601
házelnökig	hazezeng	33.02685467898846	9.920380912721157
háziasszonyig	hozányonyonyonyonyonyonyonyonyo	32.2381781488657	50.16081296931952
házigazdáig	hozdazdág	32.96091242879629	12.472523007541895
házikacsáig	vázán	34.110665127635	5.799157548695803
házikecskéig	vázek	35.98358706384897	6.058717135339975
házimacskáig	házán	42.075296334922314	6.986504875123501
házimoziig	hozizián	23.51120775938034	11.499522721394897
házirendig	hozin	24.43131923675537	6.7515998017042875
házityúkig	hoztánt	27.06856857612729	9.113865508697927
háziállatig	hozlatoz	22.797155626118183	10.79282074328512
házsorig	házszorak	16.09106795489788	12.754146620631218
házsártig	házszárszárszárszárszárszárszár	20.705140382051468	32.278626680374146
háztartásig	háztászászászászászászászászász	21.41006100550294	31.344507414847612
háztetőig	váztetőtőtőtőtőtőtőtőtőtőtőtőtő	18.141672141849995	53.184638258069754
háztűzig	hozt	20.282017927616835	4.621031478047371
házukig	hozuzánánánánánánánánánánánánán	13.767845876514912	52.96818630956113
házunkig	hozunánnánnánnánnánnánnánnánnán	17.07879190891981	50.34505682159215
házéig	házén	15.91389288380742	4.7606201358139515
házépítésig	százítésésésésésésésésésésésésé	23.362373054027557	42.45482501387596
héberig	héberererererererererererererer	14.250916659832	40.34505945444107
héberig	héberererererererererererererer	14.250916659832	40.34505945444107
héliumig	héliumnál	14.946298882365227	10.337950751185417
hétfőiig	tétfén	24.554579243063927	6.89303132891655
hétköznapig	hétköz	22.04085347056389	5.870914697647095
hétvégéig	hétvénvéngéngéngéngéngéngéngéng	22.403907164931297	40.8073443621397
hídig	hídín	12.416573405265808	6.801713824272156
hímig	hímészt	14.456699520349503	11.439193040132523
hímig	hímészt	14.456699520349503	11.439193040132523
hímnemig	hímmemmemmemmemmemmemmemmemmemm	21.28895342350006	41.30418798327446
hímzésig	szészészészészészészészészészés	15.249708957970142	23.420624136924744
hírig	hírn	11.152371997013688	2.8781995717436075
híréig	híren	20.819068554788828	5.629920933395624
híredig	híredek	15.736952662467957	7.994845032691956
híreiig	erenen	19.022715777158737	7.285940229892731
híresig	híreseseseseseseseseseseseseses	12.556217292323709	42.8708655629307
híresebbig	híresebbesebbesebbesebbesebbese	17.191831808537245	29.573379691690207
hírességig	sírséssésséssésséssésséssésséss	15.921214416623116	24.86762711405754
hírhedtig	hírhez	22.112110376358032	5.584662318229675
hírlapig	sírl	17.193192437291145	5.756999209523201
hírlevelünkig	erleng	34.99013301730156	11.669442772865295
hírlevélig	vérlel	22.998109724372625	8.525101944804192
hírnévig	hírvén	19.953583560884	4.302521012723446
hírnökig	hírön	21.43544113636017	5.910095572471619
hírszerzésig	sírszerszerszerszerszerszerszer	21.03397424146533	27.570206873118877
hírtelevízióig	artezig	43.105094820261	14.070718824863434
hírügynökségig	erínyszíngyszíngyszíngyszíngysz	42.13276643306017	53.85811918973923
hívéig	hevez	16.823351681232452	7.683955788612366
híveiig	híven	20.67443835735321	6.158511757850647
hívásig	hívásn	15.060652792453766	6.759890496730804
hívóig	hívívávóvóvóvóvóvóvóvóvóvóvóvóv	16.439795911312103	42.471574544906616
hívóig	hívívávóvóvóvóvóvóvóvóvóvóvóvóv	16.439795911312103	42.471574544906616
hívókártyáig	hízárgyán	48.29352229833603	15.228537738323212
hívőig	vívővővővővővővővővővővővővővőv	13.622564941644669	32.4243920147419
hívőig	vívővővővővővővővővővővővővővőv	13.622564941644669	32.4243920147419
hízelgésig	hízez	20.541703348979354	4.7655724342912436
hóbagolyig	hobanyonyhogyogyonyhonyhogyogyo	30.507259756326675	40.2176176533103
hócipőig	fóción	19.405632734298706	5.111138500273228
hócipőjéig	fóción	34.07346820831299	6.01458740234375
hódig	hódódódódódódódódódódódódódódód	12.852220587432384	56.38925664871931
hódolatig	hódólól	18.22291360795498	8.07814870774746
hódítóig	hódóhozóhozóhozóhozóhozóhozóhoz	18.928947940468788	34.2972117960453
hódítóig	hódóhozóhozóhozóhozóhozóhozóhoz	18.928947940468788	34.2972117960453
hóemberig	fógen	20.723425462841988	8.32224614918232
hóesésig	hogséssésséssésséssésséssésséss	22.366730719804764	35.918758913874626
hógolyóig	hogonyógyógyógyógyógyógyógyógyó	22.53091183118522	36.12500143330544
hógömbig	hogmon	22.373884364962578	9.844358947128057
hóhérig	hagyéréréréréréréréréréréréréré	16.40316566824913	51.59166997671127
hókócsagig	hókóg	23.08437018096447	5.615597784519196
hólapátig	hólatát	17.90609285607934	7.703925285488367
hónig	nón	14.175254315137863	4.06270632147789
hónaljig	hang	29.804749846458435	4.711610913276672
hónapig	hong	18.07212871313095	5.706206798553467
hónapjáig	hanan	33.88299787044525	7.5711700320243835
hópehelyig	hópezenyólyenyólyenyólyenyólyen	22.371352314949036	51.27207803726196
hópihéig	hopig	28.290318578481674	5.800568953156471
hópárducig	fópordácsondácsondácsondácsondá	23.822720304131508	41.46464842557907
hóvakságig	hovágg	20.727803356945515	7.68826550245285
hóviharig	hvivivivivivivivivivivivivivivi	24.5569669008255	19.19149473309517
hóvirágig	vóvigóg	22.10556650161743	8.618165172636509
hózentrógerig	hózeng	30.729828655719757	7.147234469652176
hölgyig	fölynynynynynynynynynynynynynyn	16.9875102462247	40.85173970833421
hörcsögig	förcsög	16.3084651324898	6.318700790405273
hörgőig	vörg	14.996623551473022	3.9514483958482742
hörgőig	vörg	14.996623551473022	3.9514483958482742
húgig	húg	12.87228468991816	2.109803421422839
húgycsőig	húgyvít	26.103297110646963	8.629073437303305
húgyhólyagig	húgyagyágyágyágyágyágyágyágyágy	31.380294349975884	34.993928615003824
húgysavig	húgyvan	19.183285001665354	6.262291792780161
húrig	húrn	13.936840109527111	3.8597515150904655
húsig	húsnak	12.340949181467295	6.5705717243254185
húsgombócig	húszón	28.075264543294907	7.2624291479587555
húsosig	húsosnyosnyosnyosnyosnyosnyosny	12.846734520047903	44.45184790715575
húsvétig	húszén	18.886801190674305	6.550835438072681
húsvétiig	húszítig	23.236683681607246	8.375029370188713
húzóig	húzón	12.063518127426505	3.5258521642535925
húzóig	húzón	12.063518127426505	3.5258521642535925
hücpéig	főcsek	30.045601680874825	8.332098603248596
hücpéig	főcsek	30.045601680874825	8.332098603248596
hüllőig	vüllől	15.809344593435526	7.546935620717704
hülyéig	fűlyen	22.723615907132626	8.808429032564163
hülyéig	fűlyen	22.723615907132626	8.808429032564163
hülyeségig	elyegyegyegyegyegyegyegyegyegye	20.673311065882444	41.883042708039284
hüvelyig	vegyvényvényvényvényvényvényvén	17.159541696310043	39.406897842884064
hüvelykujjig	hövak	46.0438227057457	6.950539469718933
hőig	vőn	11.28952419757843	4.0309494733810425
hőgutáig	hagyát	28.025263637304306	11.46899488568306
hőmérsékletig	főmérerszérerszérerszérerszérer	34.70306706428528	53.66415259242058
hőmérőig	hömérőn	17.222740203142166	9.153512418270111
hősig	fősn	14.496466249227524	4.407203644514084
hőséig	hesén	21.398608028888702	5.535477891564369
hősiig	hísíven	17.07605715095997	9.131639569997787
hősnőig	hísőn	18.659833520650864	7.678845465183258
hőségig	híségég	15.550750687718391	6.413293957710266
hőtanig	hőtan	14.467190563678741	7.071372807025909
hűségig	hűségég	14.971389323472977	7.700210750102997
hűtőszekrényig	hűzez	30.05576005578041	8.277521014213562
hűtőtáskáig	hötótásásásásásásásásásásásásás	27.70643699169159	46.23925259709358
hűvösig	vűvén	19.63642643392086	5.259653061628342
ibolyáig	nonyon	26.685067355632782	9.037431836128235
ibolyáig	nonyon	26.685067355632782	9.037431836128235
ibrikig	kin	19.160084009170532	4.792537346482277
ideáig	ideg	26.236369624733925	2.2434170097112656
idegig	edeg	9.595488455146551	4.194167155772448
idegenig	ndeg	11.778308730572462	2.4322920218110085
idegenig	ndeg	11.778308730572462	2.4322920218110085
idegenforgalomig	bagomomomomomomomomomomomomomom	47.39981661736965	30.497929245233536
idegenlégiósig	fong	43.044355288147926	6.015468180179596
idegennyelv-oktatásig	vangyongyongyongyongyongyongyon	68.20265471935272	60.78586220741272
idegenvezetőig	vagetőnetőnetőnetőnetőnetőnetőn	33.40979193150997	50.61604297161102
idegesig	edeg	15.54269515350461	3.1089943647384644
ideggyógyászig	szagg	31.511479444801807	7.133206129074097
idegklinikáig	idendinakiginakiginakiginakigin	40.37389774620533	45.60120679438114
idegkórtanig	adant	29.399739049375057	8.916181284934282
idegorvosig	van	23.917797185480595	5.501556873321533
idegrendszerig	edendendendendendendendendenden	28.981938261538744	33.123066045343876
idegrohamig	bag	33.56894251704216	5.019619464874268
idegsejtig	foszejek	28.462698493152857	10.987202286720276
idegösszeomlásig	foszendosszendosszendosszendoss	50.13731946051121	53.690291345119476
ideiglenességig	edenségenségenségenségenségensé	32.511728689074516	47.005775555968285
idejéig	edejek	22.80749162659049	4.389988660812378
idejükig	edek	21.602620527148247	3.308709740638733
idempotenciáig	idendion	42.69955798983574	10.223091632127762
identifikációig	idenióniónióniónióniónióniónión	41.95461434870958	45.649815410375595
identitásig	idetisisisisisisisisisisisisisi	26.91761990636587	52.638219118118286
ideológiáig	idenandánakigonakigonakigonakig	36.727472607046366	38.07680255547166
ideálig	vang	23.979360356926918	6.4520750641822815
ideálisig	idenisisisisisisisisisisisisisi	24.561281017959118	50.7117747887969
ideálisabbig	lanabbabbabbabbabbabbabbabbabba	29.604921974241734	31.88987198472023
idiótáig	idiókiut	20.41240321099758	10.474339827895164
idomig	pobon	12.814758457243443	9.473435997962952
idényig	edényényényényényényényényényén	12.427196830511093	35.51795952022076
idézetig	edezetetetetetetetetetetetetete	13.495205163955688	40.08519858121872
idézőjelig	viézőlezezezezezezezezezezezeze	25.199843242764473	42.982078187167645
időig	viők	12.618430675938725	4.816811203956604
időbeosztásig	vanak	38.132906664162874	9.939627528190613
idődig	edődek	12.935134591534734	6.566852014511824
időgazdálkodásig	idóddozdozdozdozdozdozdozdozdoz	49.77055500075221	33.97827477380633
időintervallumig	idől	47.13705739378929	5.384972006082535
időjárásig	baderásásásásásásásásásásásásás	26.29124240577221	56.12637537717819
időjárásiig	badásásán	31.11760951578617	18.78983163833618
időkapszuláig	adók	36.34913809224963	7.093172527849674
időközig	edők	17.226253991946578	3.1543248742818832
időnkig	edőkinekigekigekigekigekigekige	14.148721070028841	41.80692771077156
időpontig	időnt	13.327225178480148	7.144435703754425
időpontjáig	fodondanak	34.50350917503238	15.9626285135746
időrendig	daddődendőndendőndendőndendőnde	22.349828492850065	36.388911217451096
időrendiig	idődindőndőndőndőndőndőndőndőnd	25.550814365968108	32.55177048407495
idősebbig	edebbebbebbebbebbebbebbebbebbeb	18.652791928499937	20.508871093392372
időszakig	idők	16.19572100415826	4.735328558832407
időszakáig	adők	27.293818598613143	5.339311011135578
időszakiig	időkikikikikikikikikikikikikiki	23.333103965967894	35.72986499592662
időszakosig	vag	21.5886260997504	6.068881511688232
időszerűig	edőn	21.849996400997043	5.502978533506393
időszerűségig	edősészereszereszereszereszeres	25.404962923377752	47.17669157683849
időszámításig	szősztásztásztásztásztásztásztá	31.224277332425117	42.81703105568886
időtartamig	fodtatatatatatatatatatatatatata	28.436631806194782	51.22709161043167
időtartamáig	adetatatatatatatatatatatatatata	35.11040943861008	40.832611441612244
időtökig	edők	20.17733650840819	3.2790661603212357
időzónáig	időzónanananananananananananana	17.82314880937338	53.981812201440334
ifjúságig	vfúfúság	34.67436903715134	10.576891079545021
igáig	nyának	19.060639917850494	10.74645733833313
igazig	van	20.967407673597336	4.148402214050293
igazig	van	20.967407673597336	4.148402214050293
igazáig	vagak	26.35276758670807	6.891315549612045
igazabbig	vanan	22.79275119304657	6.630051866173744
igazadig	vanak	21.189655780792236	5.539449632167816
igazgatásig	igág	29.809246569871902	6.119328141212463
igazgatóig	vagógógógógógógógógógógógógógóg	29.770300671458244	41.43632119894028
igazgatóságig	vagág	32.24610781669617	5.247210934758186
igazgatótanácsig	fongon	56.155629724264145	8.733347028493881
igaziig	igág	18.814078092575073	6.365511059761047
igazolványig	nággyon	37.86769536137581	9.154217094182968
igazolásig	igozosososososososososososososo	26.140385061502457	47.80975675582886
igazságig	vagág	22.73258436471224	6.5577183067798615
igazságosig	igág	28.439618468284607	5.349093675613403
igazságosságig	vagságságságságságságságságságs	28.044853925704956	32.690596491098404
igazságszolgáltatásig	igágássággogássággogássággogáss	53.94257761538029	55.67964564263821
igazságtalanig	agyagagág	36.149398148059845	16.25672060251236
igazságtalanabbig	lagogogogogogogogogogogogogogog	45.74914003908634	55.75575530529022
igeidőig	viőkőnek	31.775886118412018	11.311348393559456
igekötőig	eketőnekőnekőnekőnekőnekőnekőne	28.49108135700226	46.04667779058218
igemódig	vemódódódódódódódódódódódódódód	28.675961136817932	68.37440949678421
igenig	nynáng	16.209238201379776	10.174627125263214
igenévig	venyven	22.812856763601303	8.235531330108643
igeszemléletig	egyetletletletletletletletletle	34.356429517269135	39.96948438882828
igricig	vicig	21.9163236618042	6.213785260915756
igyekezetig	egetetetetetetetetetetetetetete	30.631139487028122	21.18924391269684
igényig	nyénynynynynynynynynynynynynyny	17.759797975420952	52.82937580347061
igényéig	enek	25.28109672665596	5.702686667442322
igényeiig	enen	27.67160940170288	3.8614215552806854
igényelhetőig	velhetőt	40.64098101854324	8.391880117356777
igényesig	enyen	23.873331785202026	6.104812204837799
igénytelenig	enenenenenenenenenenenenenenene	29.068267464637756	45.09519749879837
ihatatlanig	atatlatlatlatlatlatlatlatlatlat	24.79345452785492	32.42424353957176
ihatatlanabbig	latatatatatatatatatatatatatatat	28.152402937412262	48.266371071338654
ihatóig	vatótótótótótótótótótótótótótót	20.893522948026657	40.341599963605404
ptk.-ig	pt	27.004434341564775	2.792688250541687
ijedtségig	ejeg	27.592781275510788	4.504733294248581
ikerig	eken	18.41756673157215	3.9038399942219257
ikonig	nonanonnonnonnonnonnonnonnonnon	13.451904118061066	42.53367055952549
ikozaéderig	fondenderen	34.699154406785965	14.10261657834053
ikráig	varak	23.45796799659729	6.331325262784958
illatig	ill	14.82434430718422	5.2309021055698395
illatáig	illatátátátátátátátátátátátátát	17.915606945753098	44.385294049978256
illatosig	illatososososososososososososos	14.903538003563881	44.50864680111408
illatosabbig	llabbabbabbabbabbabbabbabbabbab	22.149523690342903	20.83216628432274
illatszerig	sztettet	24.07894356548786	13.938794001936913
illatszerboltig	big	35.89831054210663	4.734306812286377
illegálisig	lleliszelisisisisisisisisisisis	28.36169071495533	44.468294471502304
illesztőig	vig	26.108122050762177	5.657891273498535
illesztőprogramig	illen	55.67226314544678	9.17930555343628
illetlenig	valletletletletletletletletletl	17.35525543987751	36.16035881638527
illetékig	elletékikikikikikikikikikikikik	15.709886938333511	34.069156140089035
illetékesig	eletététététététététététététété	28.225329250097275	43.491394214332104
illetékességig	eletésekikén	32.46260790526867	18.023021049797535
illetőig	vig	18.071855187416077	5.564585208892822
illetőig	vig	18.071855187416077	5.564585208892822
illusztrációig	iliólióliólióliólióliólióliólió	42.61441442370415	44.77419972419739
illékonyig	flek	25.643303617835045	4.942244172096252
illóolajig	flólat	31.195113509893417	8.276147998869419
illúzióig	viúnániól	19.548198714852333	14.049586534500122
illőig	viől	17.235426038503647	4.8419066071510315
imáig	vak	21.04218602180481	4.5007123947143555
imazsámolyig	fezszágyomoz	36.021872758865356	19.32875084877014
ram-ig	mamn	23.332971047610044	4.4442328698933125
immunrendszerig	szmen	43.48415307700634	6.838675498962402
imperializmusig	imumumumumumumumumumumumumumumu	40.22264347970486	50.10037708282471
implikációig	ipiólióliólióliólióliólióliólió	34.52596405148506	42.54716694355011
importig	pporton	18.431590795516968	9.887307524681091
importőrig	csportórtórtórtórtórtórtórtórtó	25.885175317525864	44.51855459809303
impozánsig	ipon	25.452772855758667	5.581020176410675
impresszumig	ipiszmuszmuszmuszmuszmuszmuszmu	33.56344437599182	44.152367413043976
impresszárióig	ipiszórióbióbióbióbióbióbióbiób	37.776228576898575	48.942072093486786
imprimatúráig	ampimumumumumumumumumumumumumum	43.21821677684784	38.06664499640465
improvizációig	ipiónióniónióniónióniónióniónió	45.87822584435344	43.502182990312576
imádságig	imág	18.823281586170197	6.575694680213928
imádásig	imásásásásásásásásásásásásásásá	23.44441083073616	38.62235006690025
imádóig	imódók	19.733613312244415	9.151031851768494
imádóig	imódók	19.733613312244415	9.151031851768494
ináig	nak	18.069069862365723	3.7227461338043213
indiaiig	inakinakinakinakinakinakinakina	20.693370759487152	41.761007845401764
indiaiig	inakinakinakinakinakinakinakina	20.693370759487152	41.761007845401764
indigóig	ión	22.658973932266235	5.289312481880188
indikátorig	akiól	40.00380331277847	8.945140898227692
indiszkrécióig	didikikikikikikikikikikikikikik	46.68535950779915	46.058860182762146
indiumig	inakiumumiumumiumumiumumiumumiu	25.148646026849747	44.07622304558754
individualizmusig	adiólidisiólidisiólidisiólidisi	57.21343192458153	52.46796262264252
indiánig	inánakinánakinánakinánakinánaki	21.528525084257126	45.52090719342232
indiánig	inánakinánakinánakinánakinánaki	21.528525084257126	45.52090719342232
indokig	vadokokokokokokokokokokokokokok	18.291966915130615	35.49826058745384
indokolatlanig	nanon	43.40441644191742	8.464027881622314
indukcióig	inán	29.7051153331995	7.011283755302429
indulatig	anatotototototototototototototo	27.88593941926956	67.2478277683258
indulatszóig	fodólónak	38.29819592833519	14.329462170600891
indulásig	fodul	27.73056858778	6.196119874715805
indulóig	dódólónak	26.235720694065094	13.078733205795288
indulóig	dódólónak	26.235720694065094	13.078733205795288
indítványig	fon	29.99738895893097	4.782990396022797
indításig	podítososososososososososososos	26.500275664031506	42.97387773543596
indítékig	en	28.89358025789261	3.454713225364685
indítóig	viónók	21.600684344768524	11.860377430915833
indítóig	viónók	21.600684344768524	11.860377430915833
infekcióig	fekciók	31.823626399040222	8.382812261581421
influenzáig	anán	55.272953271865845	8.594391942024231
inflációig	fícsóciónán	34.14830473065376	15.12512543797493
inflációellenesig	fítlen	57.34942591190338	9.488659501075745
inflációsig	fítlóciól	37.8241206407547	13.80560678243637
informatikáig	kofmatátátátátátátátátátátátátá	45.17068254947662	57.07596570253372
informatikusig	fofokukusokukusokukusokukusokuk	42.47717076539993	58.13703553378582
információig	foron	38.913584157824516	7.030438035726547
információelméletig	fonytól	63.4028058052063	14.053469210863113
információsig	formon	41.698910132050514	9.04761891067028
informálisig	boszászászsol	36.805805668234825	26.10264778137207
informálisabbig	lormobbabbabbabbabbabbabbabbabb	43.45198920369148	29.58482602238655
infrastrukturálisig	szuszuszuszuszuszuszuszuszuszus	74.34728336334229	43.957572400569916
infrastruktúráig	kén	69.05618095397949	5.559593677520752
infrastruktúránkig	fíntúkusúkukukukukukukukukukuku	74.97375071048737	58.57236588001251
infravörösig	fín	48.709351897239685	4.765794992446899
infóig	vófon	23.977348804473877	6.272249333560467
infúzióig	fúnón	33.01161992549896	9.710512101650238
ingáig	nang	23.792518883943558	6.255726218223572
ingatlanig	natlananananananananananananana	33.476011753082275	47.06428503990173
ingerig	veren	27.889524579048157	5.696398839354515
ingeréig	enerenenenenenenenenenenenenene	34.828087747097015	46.578966587781906
ingeremig	enen	28.601995080709457	4.778258055448532
ingerlékenyig	ferlek	49.70863449573517	6.606089040637016
ingoványig	vovongyongyongyongyongyongyongy	24.475874461233616	30.66909085214138
ingyenesig	egyen	30.630929827690125	6.258079469203949
ingyenjegyig	fogyenyenyenyenyenyenyenyenyeny	37.972275875508785	38.534643130376935
ingázásig	vázásnásnásnásnásnásnásnásnásná	23.552057050168514	50.842220306396484
ingázóig	vázón	21.26577104628086	4.760189414024353
injekcióig	fekciók	36.58866362273693	8.579491004347801
inkvizícióig	vikióvióvióvióvióvióvióvióvióvi	39.119566559791565	28.49508547782898
innovatívig	vovívívívívívívívívívívívívívív	33.07386186718941	26.84029622375965
innovatívabbig	vovivabbabbabbabbabbabbabbabbab	40.346255868673325	34.03354398906231
innovációig	vocióciónananananananananananan	33.404914170503616	48.66512078046799
innovációsig	foción	36.021814703941345	6.63523206114769
inspekcióig	viskión	37.840189293026924	12.532599806785583
inspirációig	isión	39.70577943325043	8.365086853504181
instrukcióig	kiukiukiukiukiukiukiukiukiukiuk	43.11767530441284	43.948615074157715
rorschach-tesztig	sorszt	68.4468693099916	5.052615849301219
integrációig	igációnakiónakiónakiónakiónakió	44.28601837158203	40.05418296158314
integrálszámításig	szen	61.00192026793957	8.019413471221924
intellektuálisig	igatiszuliszuliszuliszuliszulis	56.070486664772034	62.3619270324707
intelligenciáig	igenináninánináninánináninániná	49.8822066038847	49.34257709980011
intelligenciahányadosig	igen	90.35414254665375	6.623661816120148
intencióig	fonen	31.908355563879013	6.3635930716991425
intenzívig	veten	28.207351863384247	4.182803124189377
interaktívig	vetak	45.09461796283722	6.63290536403656
interferenciáig	enen	40.76362282037735	7.396994352340698
interjúig	feten	39.20959482342005	6.821280658245087
interjúalanyig	fetentúnyúnyúnyúnyúnyúnyúnyúnyú	56.671417355537415	50.02619785070419
internacionalizmusig	inan	68.87426781654358	7.05507755279541
internetig	enen	26.324391722679138	5.155988395214081
internetadóig	peten	46.832670629024506	7.501201629638672
internetesig	enen	36.49199125170708	4.267520040273666
interpellációig	inakiólióliólióliólióliólióliól	50.54554218053818	39.84704977273941
interpretációig	petióbanióbanióbanióbanióbaniób	46.202648892998695	55.849989891052246
intervencióig	fenvenviónióniónióniónióniónión	36.23953312635422	54.99933958053589
intimig	itimimimimimimimimimimimimimimi	21.115241706371307	40.304075479507446
intoleranciáig	inonánánánánánánánánánánánánáná	46.898497849702835	49.64411908388138
intonációig	inononiónanoniónanoniónanonióna	33.26893466711044	44.12500712275505
intrikáig	vitikikiakián	31.969782292842865	21.105406790971756
intuícióig	incióniónióniónióniónióniónióni	38.350637316703796	46.503847509622574
intézetig	etétetétetétetétetétetétetéteté	26.286299139261246	24.659425273537636
intézkedésig	ennekik	34.6471803188324	10.132366299629211
intézményig	ennénténténténténténténténténté	30.587257891893387	43.85600411891937
intézményeiig	ennenenenenenenenenenenenenenen	44.79073745012283	47.00110024213791
intézményesig	ennén	43.11086696386337	6.074003994464874
intézményrendszerig	szen	52.10808129608631	6.247632384300232
intőig	vetőn	19.088432252407074	5.340289652347565
intőig	vetőn	19.088432252407074	5.340289652347565
inverzig	verz	32.704662442207336	3.2539071515202522
inverzióig	verzión	38.47886836528778	7.430938899517059
